flag,slug,dealpackage,airport,traveldate,todate,package_price
Published,,7 Nights,Leeds Bradford,2025/08/24,2025/08/31,1049
Published,,7 Nights,Bristol,2025/08/02,2025/08/09,1059
Published,,7 Nights,Leeds Bradford,2025/08/10,2025/08/17,1059
Published,,7 Nights,Birmingham,2025/07/31,2025/08/07,1069
Published,,7 Nights,Birmingham,2025/08/24,2025/08/31,1069
Published,,7 Nights,Leeds Bradford,2025/08/17,2025/08/24,1069
Published,,7 Nights,Leeds Bradford,2025/09/03,2025/09/10,1069
Published,,7 Nights,Leeds Bradford,2025/08/13,2025/08/20,1079
Published,,7 Nights,Manchester,2025/08/16,2025/08/23,1089
Published,,7 Nights,Bristol,2025/07/26,2025/08/02,1089
Published,,7 Nights,Bristol,2025/07/23,2025/07/30,1099
Published,,7 Nights,Birmingham,2025/08/10,2025/08/17,1099
Published,,7 Nights,Leeds Bradford,2025/07/23,2025/07/30,1099
Published,,7 Nights,Manchester,2025/08/03,2025/08/10,1109
Published,,7 Nights,Bristol,2025/08/09,2025/08/16,1109
Published,,7 Nights,Leeds Bradford,2025/07/20,2025/07/27,1109
Published,,7 Nights,Leeds Bradford,2025/07/27,2025/08/03,1109
Published,,7 Nights,Birmingham,2025/08/03,2025/08/10,1129
Published,,7 Nights,Leeds Bradford,2025/07/30,2025/08/06,1129
Published,,7 Nights,Manchester,2025/08/24,2025/08/31,1139
Published,,7 Nights,Bristol,2025/08/16,2025/08/23,1149
Published,,7 Nights,Leeds Bradford,2025/08/03,2025/08/10,1149
Published,,7 Nights,Manchester,2025/08/10,2025/08/17,1159
Published,,7 Nights,Manchester,2025/08/17,2025/08/24,1159
Published,,7 Nights,Bristol,2025/08/23,2025/08/30,1159
Published,,7 Nights,Manchester,2025/07/20,2025/07/27,1169
Published,,7 Nights,Manchester,2025/07/27,2025/08/03,1169
Published,,7 Nights,Birmingham,2025/07/27,2025/08/03,1169
Published,,7 Nights,Birmingham,2025/08/17,2025/08/24,1299
